borehole_id,parameter,n,n5,has_detection,mk_z_5y,mk_p_5y,mk_z_full,mk_p_full,snr_5y,snr_full,analysis_mode,classification,trend_description,crossed_standard,drinking_water_standard
נד_פז_קריית_שרת_1, MTBE,8,1,True,,,-0.53612,0.591875,0,1.02092,full_record,STABLE,No significant trend (p=0.592); Mann-Kendall Z=-0.54 (full record — 5-year window insufficient),False,40
נד_פז_קריית_שרת_1,BENZENE,8,1,True,,,0,1,0,0.707107,full_record,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00 (full record — 5-year window insufficient),True,5
נד_פז_קריית_שרת_1,DISSOLVED OXYGEN AS O2,8,1,True,,,-0.628281,0.52982,0,0.790543,full_record,STABLE,No significant trend (p=0.530); Mann-Kendall Z=-0.63 (full record — 5-year window insufficient),False,
נד_פז_קריית_שרת_1,ETHYL BENZENE,8,1,True,,,0.657596,0.510798,0,0.532714,full_record,STABLE,No significant trend (p=0.511); Mann-Kendall Z=0.66 (full record — 5-year window insufficient),False,300
נד_פז_קריית_שרת_1,FIELD ELECTRICAL CONDUCTIVITY,8,1,True,,,-0.498703,0.617989,0,0.451895,full_record,STABLE,No significant trend (p=0.618); Mann-Kendall Z=-0.50 (full record — 5-year window insufficient),False,
נד_פז_קריית_שרת_1,PH MEASURED  IN FIELD,7,1,True,,,0.307389,0.758547,0,0.907691,full_record,STABLE,No significant trend (p=0.759); Mann-Kendall Z=0.31 (full record — 5-year window insufficient),False,
נד_פז_קריית_שרת_1,REDOX,8,1,True,,,-0.249351,0.803089,0,0.0237618,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נד_פז_קריית_שרת_1,TEMPERATURE CENTIGRADE,8,1,True,,,-0.249351,0.803089,0,0.34814,full_record,STABLE,No significant trend (p=0.803); Mann-Kendall Z=-0.25 (full record — 5-year window insufficient),False,
נד_פז_קריית_שרת_1,TOLUENE,8,1,True,,,0,1,0,0.141421,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,700
נד_פז_קריית_שרת_1,TURBIDITY IN FIELD,4,0,True,,,,,,,none,NONE,,True,1
נד_פז_קריית_שרת_1,TURBIDITY NTU,4,1,True,,,-0.722315,0.470101,0,1.7244,full_record,STABLE,No significant trend (p=0.470); Mann-Kendall Z=-0.72 (full record — 5-year window insufficient),True,1
נד_פז_קריית_שרת_1,XYLENE,8,1,True,,,0.657596,0.510798,0,0.653717,full_record,STABLE,No significant trend (p=0.511); Mann-Kendall Z=0.66 (full record — 5-year window insufficient),False,500
נת_אלביט_חולון_1, MTBE,2,0,True,,,,,,,none,NONE,,True,40
נת_אלביט_חולון_1,"1,1,2-trichloroethane",1,0,True,,,,,,,none,NONE,,False,5
נת_אלביט_חולון_1,"1,1-dichloroethane",3,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,"1,2,3-trichloropropane",1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,"1,3,5 TRIMETHYLBENZENE",1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,ALUMINUM,1,0,True,,,,,,,none,NONE,,False,200
נת_אלביט_חולון_1,ARSENIC AS AS,1,0,False,,,,,,,none,NONE,,False,10
נת_אלביט_חולון_1,BARIUM AS BA,2,0,True,,,,,,,none,NONE,,False,1000
נת_אלביט_חולון_1,BENZENE,1,0,False,,,,,,,none,NONE,,False,5
נת_אלביט_חולון_1,BERYLIUM,2,0,False,,,,,,,none,NONE,,False,4
נת_אלביט_חולון_1,BORON AS B,2,0,True,,,,,,,none,NONE,,True,1
נת_אלביט_חולון_1,Bromo dichloromethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,Bromomethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,CADMIUM AS CD,1,0,False,,,,,,,none,NONE,,False,5
נת_אלביט_חולון_1,CALCIUM AS CA,1,0,True,,,,,,,none,NONE,,True,80
נת_אלביט_חולון_1,CARBON TETRACHLORIDE,1,0,False,,,,,,,none,NONE,,False,4
נת_אלביט_חולון_1,CHLOROFORM,2,0,True,,,,,,,none,NONE,,False,80
נת_אלביט_חולון_1,CHROMIUM AS CR,2,0,True,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_1,"CIS 1,2 DICHLOROETHYLENE",2,0,True,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_1,COBALT AS CO,2,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,COPPER AS CU,2,0,True,,,,,,,none,NONE,,False,1400
נת_אלביט_חולון_1,Chloroethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,Chloromethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,"DICHLOROETHANE1,2",4,0,True,,,,,,,none,NONE,,True,4
נת_אלביט_חולון_1,"DICHLOROETHYLENE 1,1",8,0,True,,,,,,,none,NONE,,True,10
נת_אלביט_חולון_1,DISSOLVED OXYGEN AS O2,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,ETHYL BENZENE,1,0,False,,,,,,,none,NONE,,False,300
נת_אלביט_חולון_1,FIELD ELECTRICAL CONDUCTIVITY,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,IRON TOTAL AS FE,2,0,True,,,,,,,none,NONE,,False,1000
נת_אלביט_חולון_1,LEAD AS PB,1,0,False,,,,,,,none,NONE,,False,10
נת_אלביט_חולון_1,LITHIUM,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,MAGNESIUM AS MG,1,0,True,,,,,,,none,NONE,,False,150
נת_אלביט_חולון_1,MANGANESE TOTAL AS MN,2,0,True,,,,,,,none,NONE,,True,200
נת_אלביט_חולון_1,MOLYBDENUM,1,0,True,,,,,,,none,NONE,,False,70
נת_אלביט_חולון_1,NAPTHALENE,1,0,False,,,,,,,none,NONE,,False,10
נת_אלביט_חולון_1,NICKEL AS NI,2,0,True,,,,,,,none,NONE,,False,20
נת_אלביט_חולון_1,PH MEASURED  IN FIELD,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,POTASSIUM AS K,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,REDOX,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,SILVER,1,0,False,,,,,,,none,NONE,,False,100
נת_אלביט_חולון_1,SODIUM AS NA,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,STRONTIUM AS SR,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,TEMPERATURE CENTIGRADE,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,TETRACHLORO ETHYLENE,7,0,True,,,,,,,none,NONE,,True,10
נת_אלביט_חולון_1,TOLUENE,1,0,False,,,,,,,none,NONE,,False,700
נת_אלביט_חולון_1,"TRANS-1,2 DICHLOROETHYLENE",1,0,False,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_1,"TRICHLORO ETHANE 1,1,1",1,0,False,,,,,,,none,NONE,,False,200
נת_אלביט_חולון_1,TRICHLORO ETHYLENE,8,0,True,,,,,,,none,NONE,,True,7.5
נת_אלביט_חולון_1,TURBIDITY NTU,1,0,True,,,,,,,none,NONE,,True,1
נת_אלביט_חולון_1,Tribromomethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,Trichloroethane,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,Trichlorofluoromethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,VANADIUM,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,VINYL CHLORIDE,2,0,False,,,,,,,none,NONE,,False,0.5
נת_אלביט_חולון_1,XYLENE,1,0,False,,,,,,,none,NONE,,False,500
נת_אלביט_חולון_1,ZINC AS ZN,2,0,True,,,,,,,none,NONE,,False,5000
נת_אלביט_חולון_1,bromobenzene,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_1,bromochloromethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2, MTBE,2,0,True,,,,,,,none,NONE,,False,40
נת_אלביט_חולון_2,"1,1-dichloroethane",3,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,"1,2,3-trichloropropane",1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,"1,3,5 TRIMETHYLBENZENE",1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,ALUMINUM,1,0,True,,,,,,,none,NONE,,False,200
נת_אלביט_חולון_2,ARSENIC AS AS,1,0,False,,,,,,,none,NONE,,False,10
נת_אלביט_חולון_2,BARIUM AS BA,2,0,True,,,,,,,none,NONE,,False,1000
נת_אלביט_חולון_2,BENZENE,1,0,False,,,,,,,none,NONE,,False,5
נת_אלביט_חולון_2,BERYLIUM,1,0,False,,,,,,,none,NONE,,False,4
נת_אלביט_חולון_2,BORON AS B,2,0,True,,,,,,,none,NONE,,True,1
נת_אלביט_חולון_2,Bromo dichloromethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,Bromomethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,CADMIUM AS CD,1,0,False,,,,,,,none,NONE,,False,5
נת_אלביט_חולון_2,CALCIUM AS CA,1,0,True,,,,,,,none,NONE,,True,80
נת_אלביט_חולון_2,CARBON TETRACHLORIDE,1,0,False,,,,,,,none,NONE,,False,4
נת_אלביט_חולון_2,CHLOROFORM,2,0,True,,,,,,,none,NONE,,False,80
נת_אלביט_חולון_2,CHROMIUM AS CR,2,0,True,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_2,"CIS 1,2 DICHLOROETHYLENE",2,0,True,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_2,COBALT AS CO,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,COPPER AS CU,2,0,True,,,,,,,none,NONE,,False,1400
נת_אלביט_חולון_2,Chloroethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,Chloromethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,"DICHLOROETHANE1,2",1,0,False,,,,,,,none,NONE,,False,4
נת_אלביט_חולון_2,"DICHLOROETHYLENE 1,1",3,0,True,,,,,,,none,NONE,,True,10
נת_אלביט_חולון_2,DISSOLVED OXYGEN AS O2,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,ETHYL BENZENE,1,0,False,,,,,,,none,NONE,,False,300
נת_אלביט_חולון_2,FIELD ELECTRICAL CONDUCTIVITY,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,IRON TOTAL AS FE,2,0,True,,,,,,,none,NONE,,False,1000
נת_אלביט_חולון_2,LEAD AS PB,1,0,False,,,,,,,none,NONE,,False,10
נת_אלביט_חולון_2,MAGNESIUM AS MG,1,0,True,,,,,,,none,NONE,,False,150
נת_אלביט_חולון_2,MANGANESE TOTAL AS MN,2,0,True,,,,,,,none,NONE,,False,200
נת_אלביט_חולון_2,NAPTHALENE,1,0,False,,,,,,,none,NONE,,False,10
נת_אלביט_חולון_2,NICKEL AS NI,2,0,True,,,,,,,none,NONE,,False,20
נת_אלביט_חולון_2,PH MEASURED  IN FIELD,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,POTASSIUM AS K,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,REDOX,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,SODIUM AS NA,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,STRONTIUM AS SR,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,TEMPERATURE CENTIGRADE,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,TETRACHLORO ETHYLENE,3,0,True,,,,,,,none,NONE,,True,10
נת_אלביט_חולון_2,TOLUENE,1,0,False,,,,,,,none,NONE,,False,700
נת_אלביט_חולון_2,"TRANS-1,2 DICHLOROETHYLENE",1,0,False,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_2,"TRICHLORO ETHANE 1,1,1",1,0,False,,,,,,,none,NONE,,False,200
נת_אלביט_חולון_2,TRICHLORO ETHYLENE,2,0,True,,,,,,,none,NONE,,True,7.5
נת_אלביט_חולון_2,TURBIDITY NTU,1,0,True,,,,,,,none,NONE,,True,1
נת_אלביט_חולון_2,Tribromomethane,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,Trichloroethane,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,Trichlorofluoromethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,VANADIUM,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,VINYL CHLORIDE,2,0,False,,,,,,,none,NONE,,False,0.5
נת_אלביט_חולון_2,XYLENE,1,0,False,,,,,,,none,NONE,,False,500
נת_אלביט_חולון_2,ZINC AS ZN,2,0,True,,,,,,,none,NONE,,False,5000
נת_אלביט_חולון_2,bromobenzene,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_2,bromochloromethane,1,0,False,,,,,,,none,NONE,,False,
נת_אלביט_חולון_3,"1,1-dichloroethane",1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_3,"1,4 DIOXANE",1,0,True,,,,,,,none,NONE,,True,3
נת_אלביט_חולון_3,BICARBONATE AS HCO3,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_3,BROMIDE AS BR,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_3,CALCIUM AS CA,1,0,True,,,,,,,none,NONE,,True,80
נת_אלביט_חולון_3,CHLORIDE AS CL,1,0,True,,,,,,,none,NONE,,False,400
נת_אלביט_חולון_3,CHLOROFORM,1,0,True,,,,,,,none,NONE,,False,80
נת_אלביט_חולון_3,"CIS 1,2 DICHLOROETHYLENE",1,0,True,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_3,"DICHLOROETHYLENE 1,1",1,0,True,,,,,,,none,NONE,,True,10
נת_אלביט_חולון_3,MAGNESIUM AS MG,1,0,True,,,,,,,none,NONE,,False,150
נת_אלביט_חולון_3,NITRATE AS NO3,1,0,True,,,,,,,none,NONE,,False,70
נת_אלביט_חולון_3,POTASSIUM AS K,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_3,SODIUM AS NA,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_3,SULFATE AS SO4,1,0,True,,,,,,,none,NONE,,False,250
נת_אלביט_חולון_3,TETRACHLORO ETHYLENE,1,0,True,,,,,,,none,NONE,,False,10
נת_אלביט_חולון_3,"TRANS-1,2 DICHLOROETHYLENE",1,0,False,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_3,TRICHLORO ETHYLENE,1,0,True,,,,,,,none,NONE,,True,7.5
נת_אלביט_חולון_3,VINYL CHLORIDE,1,0,False,,,,,,,none,NONE,,False,0.5
נת_אלביט_חולון_4,"1,1-dichloroethane",1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_4,"1,4 DIOXANE",1,0,True,,,,,,,none,NONE,,True,3
נת_אלביט_חולון_4,BICARBONATE AS HCO3,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_4,BROMIDE AS BR,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_4,CALCIUM AS CA,1,0,True,,,,,,,none,NONE,,True,80
נת_אלביט_חולון_4,CHLORIDE AS CL,1,0,True,,,,,,,none,NONE,,False,400
נת_אלביט_חולון_4,CHLOROFORM,1,0,True,,,,,,,none,NONE,,False,80
נת_אלביט_חולון_4,"CIS 1,2 DICHLOROETHYLENE",1,0,True,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_4,"DICHLOROETHYLENE 1,1",1,0,True,,,,,,,none,NONE,,True,10
נת_אלביט_חולון_4,MAGNESIUM AS MG,1,0,True,,,,,,,none,NONE,,False,150
נת_אלביט_חולון_4,NITRATE AS NO3,1,0,True,,,,,,,none,NONE,,False,70
נת_אלביט_חולון_4,POTASSIUM AS K,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_4,SODIUM AS NA,1,0,True,,,,,,,none,NONE,,False,
נת_אלביט_חולון_4,SULFATE AS SO4,1,0,True,,,,,,,none,NONE,,False,250
נת_אלביט_חולון_4,TETRACHLORO ETHYLENE,1,0,True,,,,,,,none,NONE,,False,10
נת_אלביט_חולון_4,"TRANS-1,2 DICHLOROETHYLENE",1,0,False,,,,,,,none,NONE,,False,50
נת_אלביט_חולון_4,TRICHLORO ETHYLENE,1,0,True,,,,,,,none,NONE,,True,7.5
נת_אלביט_חולון_4,VINYL CHLORIDE,1,0,False,,,,,,,none,NONE,,False,0.5
נת_ארן__מטל_חולון, MTBE,10,4,True,,,0,1,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,40
נת_ארן__מטל_חולון,"1,1,1,2-tetrachloroethane",3,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,1,2,2-tetrachloroethane",3,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,1,2-trichloroethane",7,4,False,,,,,,,none,NONE,,False,5
נת_ארן__מטל_חולון,"1,1-Dichloropropane",1,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,1-dichloroethane",11,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,2,3-trichlorobenzene",8,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,2,3-trichloropropane",6,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,2,4 TRIMETHYLBENZENE",9,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,2,4-trichlorobenzene",7,4,False,,,,,,,none,NONE,,False,70
נת_ארן__מטל_חולון,"1,2-Dibromomethane",2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,2-dibromo-3-chloropropane",7,4,False,,,,,,,none,NONE,,False,0.3
נת_ארן__מטל_חולון,"1,2-dichloropropane",7,4,False,,,,,,,none,NONE,,False,5
נת_ארן__מטל_חולון,"1,3,5 TRIMETHYLBENZENE",7,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,3-Dichloropropene (e) CIS",2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,3-Dichloropropene (z) TRANS",2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,3-dichlorobenzene",8,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,3-dichloropropane",2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"1,4 DIOXANE",3,2,False,,,,,,,none,NONE,,False,3
נת_ארן__מטל_חולון,"2,2-dichloropropane",2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,2-chlorotoluene,2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,4-chlorotoluene,2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,ALUMINUM,3,1,True,,,,,,,none,NONE,,False,200
נת_ארן__מטל_חולון,ARSENIC AS AS,8,3,True,,,-1.64399,0.100178,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,10
נת_ארן__מטל_חולון,BARIUM AS BA,10,3,True,0,1,0.536656,0.591505,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,1000
נת_ארן__מטל_חולון,BENZENE,10,4,False,,,,,,,none,NONE,,False,5
נת_ארן__מטל_חולון,BERYLIUM,5,3,False,,,,,,,none,NONE,,False,4
נת_ארן__מטל_חולון,BICARBONATE AS HCO3,5,5,True,1.22474,0.220671,1.22474,0.220671,1.11887,,5y,STABLE,No significant trend (p=0.221); Mann-Kendall Z=1.22,False,
נת_ארן__מטל_חולון,BORON AS B,10,3,True,-1.04447,0.29627,0.894427,0.371093,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,1
נת_ארן__מטל_חולון,BROMIDE AS BR,5,5,True,-0.734847,0.462433,-0.734847,0.462433,0.116258,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נת_ארן__מטל_חולון,Bromo dichloromethane,2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,Bromomethane,2,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,CADMIUM AS CD,8,3,True,-0.612372,0.540291,-0.328798,0.742308,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,5
נת_ארן__מטל_חולון,CALCIUM AS CA,5,5,True,0.734847,0.462433,0.734847,0.462433,1.33767,,5y,STABLE,No significant trend (p=0.462); Mann-Kendall Z=0.73,True,80
נת_ארן__מטל_חולון,CARBON TETRACHLORIDE,9,4,False,,,,,,,none,NONE,,False,4
נת_ארן__מטל_חולון,CHLORIDE AS CL,5,5,True,0,1,0,1,0.79991,,5y,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00,False,400
נת_ארן__מטל_חולון,CHLOROFORM,11,4,False,,,,,,,none,NONE,,False,80
נת_ארן__מטל_חולון,CHROMIUM AS CR,10,3,True,-0.612372,0.540291,-2.22515,0.0260712,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,50
נת_ארן__מטל_חולון,"CIS 1,2 DICHLOROETHYLENE",11,4,True,,,-0.474342,0.635256,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,50
נת_ארן__מטל_חולון,COBALT AS CO,8,3,True,-0.612372,0.540291,-0.929896,0.352425,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נת_ארן__מטל_חולון,COPPER AS CU,9,3,True,0,1,-0.985901,0.324182,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,1400
נת_ארן__מטל_חולון,Chloroethane,8,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,Chloromethane,6,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"DICHLOR BENZEN 1,2",6,4,False,,,,,,,none,NONE,,False,600
נת_ארן__מטל_חולון,"DICHLOROBENZEN 1,4",6,4,False,,,,,,,none,NONE,,False,75
נת_ארן__מטל_חולון,"DICHLOROETHANE1,2",9,4,False,,,,,,,none,NONE,,False,4
נת_ארן__מטל_חולון,"DICHLOROETHYLENE 1,1",11,4,False,,,,,,,none,NONE,,False,10
נת_ארן__מטל_חולון,DISSOLVED OXYGEN AS O2,8,3,True,0,1,1.11346,0.26551,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נת_ארן__מטל_חולון,Dibromochloro methane  ,7,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,Dichlorodifluoromethane,7,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,ETHYL BENZENE,9,4,False,,,,,,,none,NONE,,False,300
נת_ארן__מטל_חולון,ETHYLENE DI BROMIDE,7,4,False,,,,,,,none,NONE,,False,0.05
נת_ארן__מטל_חולון,FERROUS IRON DISSOLVED AS FE,1,0,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,IRON TOTAL AS FE,8,3,True,0,1,1.72695,0.0841768,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,1000
נת_ארן__מטל_חולון,LEAD AS PB,8,3,True,,,-1.30931,0.19043,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,10
נת_ארן__מטל_חולון,Lab EC comp to 25 C DEGR,8,3,True,0,1,-1.3609,0.173546,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נת_ארן__מטל_חולון,MAGNESIUM AS MG,5,5,True,1.22474,0.220671,1.22474,0.220671,1.5793,,5y,STABLE,No significant trend (p=0.221); Mann-Kendall Z=1.22,False,150
נת_ארן__מטל_חולון,MANGANESE TOTAL AS MN,10,3,True,0,1,1.2522,0.210498,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,200
נת_ארן__מטל_חולון,MONOCHLOROBENZENE,7,4,False,,,,,,,none,NONE,,False,100
נת_ארן__מטל_חולון,Methylene chloride ,7,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,NAPTHALENE,10,4,False,,,,,,,none,NONE,,False,10
נת_ארן__מטל_חולון,NICKEL AS NI,9,3,True,-1.04447,0.29627,-3.02346,0.00249903,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),True,20
נת_ארן__מטל_חולון,NITRATE AS NO3,5,5,True,-0.244949,0.806496,-0.244949,0.806496,0.159953,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,70
נת_ארן__מטל_חולון,PERCHLORATE,1,0,False,,,,,,,none,NONE,,False,15
נת_ארן__מטל_חולון,PH MEASURED  IN FIELD,8,3,True,0,1,-0.866025,0.386476,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נת_ארן__מטל_חולון,POTASSIUM AS K,5,5,True,-0.734847,0.462433,-0.734847,0.462433,0.150511,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נת_ארן__מטל_חולון,REDOX,8,3,True,0,1,-1.60833,0.107762,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נת_ארן__מטל_חולון,SELENIUM AS SE,5,3,True,,,-1.06066,0.288844,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,10
נת_ארן__מטל_חולון,SODIUM AS NA,5,5,True,-1.22474,0.220671,-1.22474,0.220671,1.38284,,5y,STABLE,No significant trend (p=0.221); Mann-Kendall Z=-1.22,False,
נת_ארן__מטל_חולון,STRONTIUM AS SR,5,1,True,,,0,1,0,0.828863,full_record,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00 (full record — 5-year window insufficient),False,
נת_ארן__מטל_חולון,STYRENE,7,4,False,,,,,,,none,NONE,,False,50
נת_ארן__מטל_חולון,SULFATE AS SO4,5,5,True,-0.734847,0.462433,-0.734847,0.462433,0.430959,,5y,STABLE,No significant trend (p=0.462); Mann-Kendall Z=-0.73,False,250
נת_ארן__מטל_חולון,TEMPERATURE CENTIGRADE,8,3,True,0,1,-1.3609,0.173546,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,
נת_ארן__מטל_חולון,TETRACHLORO ETHYLENE,11,4,True,0,1,0.0809334,0.935495,1,,5y,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00,True,10
נת_ארן__מטל_חולון,TOLUENE,10,4,True,0.387298,0.698535,0.896296,0.370094,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,700
נת_ארן__מטל_חולון,TOTAL NITROGREN  AS N,2,2,True,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,TOTAL ORGANIC CARBON,2,2,True,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,"TRANS-1,2 DICHLOROETHYLENE",11,4,False,,,,,,,none,NONE,,False,50
נת_ארן__מטל_חולון,"TRICHLORO ETHANE 1,1,1",9,4,True,,,-0.193649,0.846451,0,,5y,NONE,Insufficient signal for trend assessment (SNR below threshold),False,200
נת_ארן__מטל_חולון,TRICHLORO ETHYLENE,11,4,True,0.894427,0.371093,0.400668,0.688664,1,,5y,STABLE,No significant trend (p=0.371); Mann-Kendall Z=0.89,True,7.5
נת_ארן__מטל_חולון,Tribromomethane,7,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,Trichlorofluoromethane,7,4,False,,,,,,,none,NONE,,False,
נת_ארן__מטל_חולון,VINYL CHLORIDE,11,4,False,,,,,,,none,NONE,,False,0.5
