canonical_well_id,parameter_canonical,last_measurement_date,is_active,reason_if_inactive,n_measurements_total,n_measurements_last_5y,coverage_note
נת_חולון_2,MAGNESIUM AS MG,2022-06-08,false,closed,2,1,Only 1 measurements in 5y window
נת_חולון_2,NITRATE AS NO3,2022-06-08,false,closed,2,1,Only 1 measurements in 5y window
נת_חולון_2,POTASSIUM AS K,2022-06-08,false,closed,2,1,Only 1 measurements in 5y window
נת_חולון_2,SODIUM AS NA,2022-06-08,false,closed,2,1,Only 1 measurements in 5y window
נת_חולון_2,SULFATE AS SO4,2022-06-08,false,closed,2,1,Only 1 measurements in 5y window
נת_חולון_21,"1,1,1,2-tetrachloroethane",2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,"1,1,2,2-tetrachloroethane",2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,"1,1,2-trichloroethane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,1-dichloropropene",2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,"1,2,3-trichlorobenzene",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,2,3-trichloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,2,4-trichlorobenzene",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,2,4 TRIMETHYLBENZENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,2-dibromo-3-chloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,2-dichloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,3,5 TRIMETHYLBENZENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,3-dichlorobenzene",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"1,4 DIOXANE",2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,ARSENIC AS AS,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,BARIUM AS BA,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,BENZENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,BICARBONATE AS HCO3,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,BORON AS B,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,BROMIDE AS BR,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,CADMIUM AS CD,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,CALCIUM AS CA,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,CHLORIDE AS CL,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,Chloroethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,CHLOROFORM,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,Chloromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,CHROMIUM AS CR,2023-02-08,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"CIS 1,2 DICHLOROETHYLENE",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,COBALT AS CO,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,COPPER AS CU,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,dibromochloromethane,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,Dibromochloro methane  ,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,dibromomethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"DICHLOROBENZEN 1,4",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,Dichlorodifluoromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"DICHLOROETHANE1,2",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"DICHLOROETHYLENE 1,1",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,ETHYL BENZENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,ETHYLENE DI BROMIDE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,FERROUS IRON DISSOLVED AS FE,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,FLUORIDE AS F,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,LEAD AS PB,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,MAGNESIUM AS MG,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,MANGANESE TOTAL AS MN,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,MERCURY AS HG,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21, MTBE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,NAPTHALENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,NICKEL AS NI,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,NITRATE AS NO3,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,POTASSIUM AS K,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,SELENIUM AS SE,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,SODIUM AS NA,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,STYRENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,SULFATE AS SO4,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,TETRACHLORO ETHYLENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,TOLUENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,TOTAL NITROGEN AS N,2023-02-08,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"TRANS-1,2 DICHLOROETHYLENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,Tribromomethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,"TRICHLORO ETHANE 1,1,1",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,TRICHLORO ETHYLENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_21,Trichlorofluoromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,VINYL CHLORIDE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,XYLENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,ZINC AS ZN,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,"1,1-dichloroethane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_21,CARBON TETRACHLORIDE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,Methylene chloride ,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_21,MONOCHLOROBENZENE,2024-11-27,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,"1,1,2-trichloroethane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,"1,1-dichloroethane",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,BARIUM AS BA,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,BENZENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,BORON AS B,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,CALCIUM AS CA,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,CHROMIUM AS CR,2023-02-08,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,"CIS 1,2 DICHLOROETHYLENE",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,COBALT AS CO,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,COPPER AS CU,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,dibromochloromethane,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"DICHLOROETHANE1,2",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,"DICHLOROETHYLENE 1,1",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,ETHYL BENZENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,FERROUS IRON DISSOLVED AS FE,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,LEAD AS PB,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,MAGNESIUM AS MG,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,MANGANESE TOTAL AS MN,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22, MTBE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,NICKEL AS NI,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,POTASSIUM AS K,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,SODIUM AS NA,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,TETRACHLORO ETHYLENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,TOLUENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,TOTAL NITROGEN AS N,2023-02-08,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,Tribromomethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,"TRICHLORO ETHANE 1,1,1",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,TRICHLORO ETHYLENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,XYLENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,ZINC AS ZN,2023-02-08,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"1,1,1,2-tetrachloroethane",2023-02-08,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,"1,1,2,2-tetrachloroethane",2023-02-08,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,"1,1-dichloropropene",2023-02-08,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,"1,2,3-trichlorobenzene",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"1,2,3-trichloropropane",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"1,2,4-trichlorobenzene",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"1,2,4 TRIMETHYLBENZENE",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"1,2-dibromo-3-chloropropane",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"1,2-dichloropropane",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"1,3,5 TRIMETHYLBENZENE",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"1,3-dichlorobenzene",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,ARSENIC AS AS,2023-02-08,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,BICARBONATE AS HCO3,2026-02-10,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,BROMIDE AS BR,2026-02-10,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,CADMIUM AS CD,2023-02-08,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,CARBON TETRACHLORIDE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,CHLORIDE AS CL,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,Chloroethane,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,CHLOROFORM,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_22,Chloromethane,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,Dibromochloro methane  ,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,dibromomethane,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,"DICHLOROBENZEN 1,4",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,Dichlorodifluoromethane,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,ETHYLENE DI BROMIDE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,FLUORIDE AS F,2023-02-08,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,MERCURY AS HG,2023-02-08,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,Methylene chloride ,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,NAPTHALENE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,NITRATE AS NO3,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,SELENIUM AS SE,2023-02-08,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,STYRENE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,SULFATE AS SO4,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_22,"TRANS-1,2 DICHLOROETHYLENE",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,Trichlorofluoromethane,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,VINYL CHLORIDE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_22,MONOCHLOROBENZENE,2024-11-27,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,"1,4 DIOXANE",2026-02-10,true,,1,1,Only 1 measurements in 5y window
נת_חולון_22,TOTAL NITROGREN  AS N,2026-02-10,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,"1,1,1,2-tetrachloroethane",2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,"1,1,2,2-tetrachloroethane",2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,"1,1,2-trichloroethane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,1-dichloroethane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,1-dichloropropene",2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_23,"1,2,3-trichlorobenzene",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,2,3-trichloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,2,4-trichlorobenzene",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,2,4 TRIMETHYLBENZENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,2-dibromo-3-chloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,2-dichloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,3,5 TRIMETHYLBENZENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"1,3-dichlorobenzene",2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_23,"1,4 DIOXANE",2026-02-10,true,,2,2,Only 2 measurements in 5y window
נת_חולון_23,ARSENIC AS AS,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,BARIUM AS BA,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,BENZENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,BICARBONATE AS HCO3,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_23,BORON AS B,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,BROMIDE AS BR,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_23,CADMIUM AS CD,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,CALCIUM AS CA,2026-02-10,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,CHLORIDE AS CL,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_23,Chloroethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,CHLOROFORM,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,Chloromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,CHROMIUM AS CR,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_23,"CIS 1,2 DICHLOROETHYLENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,COBALT AS CO,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,COPPER AS CU,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,dibromochloromethane,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,Dibromochloro methane  ,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,dibromomethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"DICHLOROBENZEN 1,4",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,Dichlorodifluoromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"DICHLOROETHANE1,2",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"DICHLOROETHYLENE 1,1",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,ETHYL BENZENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,ETHYLENE DI BROMIDE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,FERROUS IRON DISSOLVED AS FE,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,FLUORIDE AS F,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,LEAD AS PB,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,MAGNESIUM AS MG,2026-02-10,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,MANGANESE TOTAL AS MN,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,MERCURY AS HG,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23, MTBE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,NAPTHALENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,NICKEL AS NI,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,NITRATE AS NO3,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_23,POTASSIUM AS K,2026-02-10,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,SELENIUM AS SE,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,SODIUM AS NA,2026-02-10,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,STYRENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,SULFATE AS SO4,2026-02-10,true,,4,4,Only 4 measurements in 5y window
נת_חולון_23,TETRACHLORO ETHYLENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,TOLUENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,TOTAL NITROGEN AS N,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_23,"TRANS-1,2 DICHLOROETHYLENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,Tribromomethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,"TRICHLORO ETHANE 1,1,1",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,TRICHLORO ETHYLENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,Trichlorofluoromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,VINYL CHLORIDE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,XYLENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_23,ZINC AS ZN,2022-11-14,true,,1,1,Only 1 measurements in 5y window
נת_חולון_23,CARBON TETRACHLORIDE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_23,Methylene chloride ,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_23,MONOCHLOROBENZENE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_23,TOTAL NITROGREN  AS N,2026-02-10,true,,1,1,Only 1 measurements in 5y window
נת_חולון_24,"1,1,1,2-tetrachloroethane",2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,"1,1,2,2-tetrachloroethane",2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,"1,1,2-trichloroethane",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,"1,1-dichloroethane",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,"1,1-dichloropropene",2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,"1,2,3-trichlorobenzene",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"1,2,3-trichloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"1,2,4-trichlorobenzene",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"1,2,4 TRIMETHYLBENZENE",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,"1,2-dibromo-3-chloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"1,2-dichloropropane",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"1,3,5 TRIMETHYLBENZENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"1,3-dichlorobenzene",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"1,4 DIOXANE",2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,ARSENIC AS AS,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,BARIUM AS BA,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,BENZENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,BICARBONATE AS HCO3,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,BORON AS B,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,BROMIDE AS BR,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,CADMIUM AS CD,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,CALCIUM AS CA,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,CHLORIDE AS CL,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,Chloroethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,CHLOROFORM,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,Chloromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,CHROMIUM AS CR,2023-02-06,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"CIS 1,2 DICHLOROETHYLENE",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,COBALT AS CO,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,COPPER AS CU,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,dibromochloromethane,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,Dibromochloro methane  ,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,dibromomethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"DICHLOROBENZEN 1,4",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,Dichlorodifluoromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"DICHLOROETHANE1,2",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"DICHLOROETHYLENE 1,1",2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,ETHYL BENZENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,ETHYLENE DI BROMIDE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,FERROUS IRON DISSOLVED AS FE,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,FLUORIDE AS F,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,LEAD AS PB,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,MAGNESIUM AS MG,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,MANGANESE TOTAL AS MN,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,MERCURY AS HG,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24, MTBE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,NAPTHALENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,NICKEL AS NI,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,NITRATE AS NO3,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,POTASSIUM AS K,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,SELENIUM AS SE,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,SODIUM AS NA,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,STYRENE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,SULFATE AS SO4,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,TETRACHLORO ETHYLENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,TOLUENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,TOTAL NITROGEN AS N,2023-02-06,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"TRANS-1,2 DICHLOROETHYLENE",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,Tribromomethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,"TRICHLORO ETHANE 1,1,1",2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,TRICHLORO ETHYLENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,Trichlorofluoromethane,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,VINYL CHLORIDE,2024-11-27,true,,3,3,Only 3 measurements in 5y window
נת_חולון_24,XYLENE,2024-11-27,true,,4,4,Only 4 measurements in 5y window
נת_חולון_24,ZINC AS ZN,2023-02-06,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,CARBON TETRACHLORIDE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,Methylene chloride ,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_24,MONOCHLOROBENZENE,2024-11-27,true,,2,2,Only 2 measurements in 5y window
נת_חולון_25,"1,1,1,2-tetrachloroethane",2023-02-10,false,closed,2,2,Only 2 measurements in 5y window
נת_חולון_25,"1,1,2,2-tetrachloroethane",2023-02-10,false,closed,2,2,Only 2 measurements in 5y window
