canonical_well_id,parameter_canonical,latest_value,latest_date,unit_standardized,dws_value,ratio_to_dws,severity_index,last_updated_from
נד_סונול_מרכבה_1,ETHYLENE DI BROMIDE,0.0,2022-07-17,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,TRICHLORO ETHYLENE,1.0,2022-07-17,µg/L,7.5,13.3,3,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,Tribromomethane,0.0,2022-07-17,µg/L,,,0,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,"TRANS-1,2 DICHLOROETHYLENE",0.0,2022-07-17,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,TOLUENE,1.0,2022-07-17,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,SULFATE AS SO4,214.431,2022-07-17,µg/L,250.0,85.8,4,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,STYRENE,0.0,2022-07-17,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,TETRACHLORO ETHYLENE,4.0,2022-07-17,µg/L,10.0,40.0,3,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,XYLENE,3.0,2022-07-17,µg/L,500.0,0.6,0,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,SODIUM AS NA,110.369,2022-07-17,µg/L,,,0,Holon_current_monitoring_2024
נד_סונול_מרכבה_1,POTASSIUM AS K,2.414,2022-07-17,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,dibromochloromethane,0.14,2022-11-14,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,COPPER AS CU,14.7,2022-11-14,µg/L,1400.0,1.0,0,Holon_current_monitoring_2024
נת_חולון_23,COBALT AS CO,2.7,2022-11-14,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,CADMIUM AS CD,0.0,2022-11-14,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,BORON AS B,0.221,2022-11-14,µg/L,1.0,22.1,3,Holon_current_monitoring_2024
נת_חולון_23,BARIUM AS BA,110.0,2022-11-14,µg/L,1000.0,11.0,3,Holon_current_monitoring_2024
נת_חולון_23,ARSENIC AS AS,0.0,2022-11-14,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,SELENIUM AS SE,0.0,2022-11-14,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,ZINC AS ZN,13.0,2022-11-14,µg/L,5000.0,0.3,0,Holon_current_monitoring_2024
נת_חולון_23,MERCURY AS HG,0.0,2022-11-14,µg/L,1.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,MANGANESE TOTAL AS MN,201.0,2022-11-14,µg/L,200.0,100.5,5,Holon_current_monitoring_2024
נת_חולון_23,LEAD AS PB,0.0,2022-11-14,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,FLUORIDE AS F,0.178,2022-11-14,µg/L,1.7,10.5,3,Holon_current_monitoring_2024
נת_חולון_23,FERROUS IRON DISSOLVED AS FE,3610.0,2022-11-14,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"1,1,1,2-tetrachloroethane",0.0,2022-11-14,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"1,1,2,2-tetrachloroethane",0.0,2022-11-14,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,NICKEL AS NI,39.3,2022-11-14,µg/L,20.0,196.5,5,Holon_current_monitoring_2024
נת_חולון_25,BICARBONATE AS HCO3,340.0,2022-11-18,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_25,BROMIDE AS BR,0.555,2022-11-18,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"1,1,2-trichloroethane",2.034,2023-01-04,µg/L,5.0,40.7,3,Holon_current_monitoring_2024
נת_חולון_7,NICKEL AS NI,0.0,2023-01-04,µg/L,20.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,NITRATE AS NO3,45.135,2023-01-04,µg/L,70.0,64.5,4,Holon_current_monitoring_2024
נת_חולון_7,POTASSIUM AS K,6.05,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"1,2,3-trichloropropane",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,SELENIUM AS SE,0.0,2023-01-04,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,SODIUM AS NA,83.287,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,STYRENE,0.0,2023-01-04,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,SULFATE AS SO4,53.531,2023-01-04,µg/L,250.0,21.4,3,Holon_current_monitoring_2024
נת_חולון_7,TETRACHLORO ETHYLENE,17.554,2023-01-04,µg/L,10.0,175.5,5,Holon_current_monitoring_2024
נת_חולון_7,TOLUENE,1.0,2023-01-04,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נת_חולון_7,TOTAL NITROGREN  AS N,13.38,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"TRANS-1,2 DICHLOROETHYLENE",1.0,2023-01-04,µg/L,50.0,2.0,1,Holon_current_monitoring_2024
נת_חולון_7,NAPTHALENE,0.0,2023-01-04,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,"1,2,3-trichlorobenzene",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,Tribromomethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"TRICHLORO ETHANE 1,1,1",0.0,2023-01-04,µg/L,200.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,TRICHLORO ETHYLENE,569.088,2023-01-04,µg/L,7.5,7587.8,8,Holon_current_monitoring_2024
נת_חולון_7,Trichlorofluoromethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,VINYL CHLORIDE,0.0,2023-01-04,µg/L,0.5,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,XYLENE,3.0,2023-01-04,µg/L,500.0,0.6,0,Holon_current_monitoring_2024
נת_חולון_7,ZINC AS ZN,25.0,2023-01-04,µg/L,5000.0,0.5,0,Holon_current_monitoring_2024
נת_חולון_5,"1,1-dichloroethane",1.448,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7, MTBE,0.0,2023-01-04,µg/L,40.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,MONOCHLOROBENZENE,1.0,2023-01-04,µg/L,100.0,1.0,0,Holon_current_monitoring_2024
נת_חולון_7,Methylene chloride ,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,BICARBONATE AS HCO3,332.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,BORON AS B,0.314,2023-01-04,µg/L,1.0,31.4,3,Holon_current_monitoring_2024
נת_חולון_7,BROMIDE AS BR,0.733,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,CADMIUM AS CD,0.0,2023-01-04,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,CALCIUM AS CA,121.203,2023-01-04,µg/L,80.0,151.5,5,Holon_current_monitoring_2024
נת_חולון_7,CARBON TETRACHLORIDE,0.0,2023-01-04,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,CHLORIDE AS CL,151.674,2023-01-04,µg/L,400.0,37.9,3,Holon_current_monitoring_2024
נת_חולון_7,Chloroethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,CHLOROFORM,97.61,2023-01-04,µg/L,80.0,122.0,5,Holon_current_monitoring_2024
נת_חולון_7,Chloromethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,CHROMIUM AS CR,31.414,2023-01-04,µg/L,50.0,62.8,4,Holon_current_monitoring_2024
נת_חולון_7,"CIS 1,2 DICHLOROETHYLENE",2.705,2023-01-04,µg/L,50.0,5.4,2,Holon_current_monitoring_2024
נת_חולון_7,COBALT AS CO,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,COPPER AS CU,0.0,2023-01-04,µg/L,1400.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,Dibromochloro methane  ,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,dibromomethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"DICHLOROBENZEN 1,4",0.0,2023-01-04,µg/L,75.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,Dichlorodifluoromethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"DICHLOROETHANE1,2",1.0,2023-01-04,µg/L,4.0,25.0,3,Holon_current_monitoring_2024
נת_חולון_7,"DICHLOROETHYLENE 1,1",40.365,2023-01-04,µg/L,10.0,403.7,6,Holon_current_monitoring_2024
נת_חולון_7,ETHYLENE DI BROMIDE,0.0,2023-01-04,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,IRON TOTAL AS FE,0.0,2023-01-04,µg/L,1000.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,LEAD AS PB,0.0,2023-01-04,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,MAGNESIUM AS MG,24.945,2023-01-04,µg/L,150.0,16.6,3,Holon_current_monitoring_2024
נת_חולון_7,MANGANESE TOTAL AS MN,11.494,2023-01-04,µg/L,200.0,5.7,2,Holon_current_monitoring_2024
נת_חולון_5,"1,2,4-trichlorobenzene",0.0,2023-01-04,µg/L,70.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,"1,2,4 TRIMETHYLBENZENE",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"1,2-dibromo-3-chloropropane",0.0,2023-01-04,µg/L,0.3,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,"1,2-dichloropropane",1.0,2023-01-04,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_5,LEAD AS PB,0.0,2023-01-04,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,MAGNESIUM AS MG,34.773,2023-01-04,µg/L,150.0,23.2,3,Holon_current_monitoring_2024
נת_חולון_5,MANGANESE TOTAL AS MN,5.0,2023-01-04,µg/L,200.0,2.5,1,Holon_current_monitoring_2024
נת_חולון_5,Methylene chloride ,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,MONOCHLOROBENZENE,1.0,2023-01-04,µg/L,100.0,1.0,0,Holon_current_monitoring_2024
נת_חולון_5, MTBE,58.712,2023-01-04,µg/L,40.0,146.8,5,Holon_current_monitoring_2024
נת_חולון_5,NAPTHALENE,0.0,2023-01-04,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,NICKEL AS NI,0.0,2023-01-04,µg/L,20.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,NITRATE AS NO3,59.834,2023-01-04,µg/L,70.0,85.5,4,Holon_current_monitoring_2024
נת_חולון_5,POTASSIUM AS K,5.049,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,SELENIUM AS SE,0.0,2023-01-04,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,SODIUM AS NA,108.408,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,STYRENE,0.0,2023-01-04,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,SULFATE AS SO4,80.914,2023-01-04,µg/L,250.0,32.4,3,Holon_current_monitoring_2024
נת_חולון_5,TETRACHLORO ETHYLENE,3.478,2023-01-04,µg/L,10.0,34.8,3,Holon_current_monitoring_2024
נת_חולון_5,TOLUENE,1.0,2023-01-04,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נת_חולון_5,TOTAL NITROGREN  AS N,17.31,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"TRANS-1,2 DICHLOROETHYLENE",1.0,2023-01-04,µg/L,50.0,2.0,1,Holon_current_monitoring_2024
נת_חולון_5,Tribromomethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"TRICHLORO ETHANE 1,1,1",0.0,2023-01-04,µg/L,200.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,TRICHLORO ETHYLENE,634.517,2023-01-04,µg/L,7.5,8460.2,8,Holon_current_monitoring_2024
נת_חולון_5,Trichlorofluoromethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,VINYL CHLORIDE,1.0,2023-01-04,µg/L,0.5,200.0,5,Holon_current_monitoring_2024
נת_חולון_5,XYLENE,3.0,2023-01-04,µg/L,500.0,0.6,0,Holon_current_monitoring_2024
נת_חולון_5,ZINC AS ZN,61.483,2023-01-04,µg/L,5000.0,1.2,1,Holon_current_monitoring_2024
נת_חולון_5,IRON TOTAL AS FE,0.0,2023-01-04,µg/L,1000.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,BENZENE,1.0,2023-01-04,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_5,ETHYLENE DI BROMIDE,0.0,2023-01-04,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,"DICHLOROETHYLENE 1,1",98.057,2023-01-04,µg/L,10.0,980.6,7,Holon_current_monitoring_2024
נת_חולון_5,"1,3,5 TRIMETHYLBENZENE",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"1,3-dichlorobenzene",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"1,4 DIOXANE",68.4,2023-01-04,µg/L,3.0,2280.0,8,Holon_current_monitoring_2024
נת_חולון_5,ARSENIC AS AS,0.0,2023-01-04,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,BARIUM AS BA,134.198,2023-01-04,µg/L,1000.0,13.4,3,Holon_current_monitoring_2024
נת_חולון_5,BENZENE,9.145,2023-01-04,µg/L,5.0,182.9,5,Holon_current_monitoring_2024
נת_חולון_5,BICARBONATE AS HCO3,325.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,BORON AS B,0.095,2023-01-04,µg/L,1.0,9.5,2,Holon_current_monitoring_2024
נת_חולון_5,BROMIDE AS BR,0.867,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,CADMIUM AS CD,0.0,2023-01-04,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,CALCIUM AS CA,122.123,2023-01-04,µg/L,80.0,152.7,5,Holon_current_monitoring_2024
נת_חולון_5,CARBON TETRACHLORIDE,0.0,2023-01-04,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,CHLORIDE AS CL,193.018,2023-01-04,µg/L,400.0,48.3,3,Holon_current_monitoring_2024
נת_חולון_5,Chloroethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,CHLOROFORM,1.615,2023-01-04,µg/L,80.0,2.0,1,Holon_current_monitoring_2024
נת_חולון_5,Chloromethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,CHROMIUM AS CR,0.0,2023-01-04,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,"CIS 1,2 DICHLOROETHYLENE",17.32,2023-01-04,µg/L,50.0,34.6,3,Holon_current_monitoring_2024
נת_חולון_5,COBALT AS CO,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,COPPER AS CU,0.0,2023-01-04,µg/L,1400.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,Dibromochloro methane  ,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,dibromomethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"DICHLOROBENZEN 1,4",0.0,2023-01-04,µg/L,75.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_5,Dichlorodifluoromethane,0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_5,"DICHLOROETHANE1,2",3.662,2023-01-04,µg/L,4.0,91.6,4,Holon_current_monitoring_2024
נת_חולון_5,ETHYL BENZENE,1.0,2023-01-04,µg/L,300.0,0.3,0,Holon_current_monitoring_2024
נת_חולון_7,BARIUM AS BA,198.722,2023-01-04,µg/L,1000.0,19.9,3,Holon_current_monitoring_2024
נת_חולון_7,ETHYL BENZENE,1.0,2023-01-04,µg/L,300.0,0.3,0,Holon_current_monitoring_2024
נת_חולון_7,"1,4 DIOXANE",17.2,2023-01-04,µg/L,3.0,573.3,7,Holon_current_monitoring_2024
נת_חולון_7,"1,3-dichlorobenzene",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"1,3,5 TRIMETHYLBENZENE",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"1,2-dichloropropane",0.0,2023-01-04,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,"1,2-dibromo-3-chloropropane",0.0,2023-01-04,µg/L,0.3,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,"1,2,4 TRIMETHYLBENZENE",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"1,2,4-trichlorobenzene",0.0,2023-01-04,µg/L,70.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,"1,2,3-trichloropropane",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"1,2,3-trichlorobenzene",0.0,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"1,1-dichloroethane",1.073,2023-01-04,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_7,"1,1,2-trichloroethane",0.0,2023-01-04,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_7,ARSENIC AS AS,0.0,2023-01-04,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,"TRICHLORO ETHANE 1,1,1",0.0,2023-01-12,µg/L,200.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,BICARBONATE AS HCO3,293.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,SELENIUM AS SE,0.0,2023-01-12,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,BENZENE,1.0,2023-01-12,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_6,BARIUM AS BA,156.325,2023-01-12,µg/L,1000.0,15.6,3,Holon_current_monitoring_2024
נת_חולון_6,ARSENIC AS AS,0.0,2023-01-12,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,"1,4 DIOXANE",0.7,2023-01-12,µg/L,3.0,23.3,3,Holon_current_monitoring_2024
נת_חולון_6,"1,3-dichlorobenzene",0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"1,3,5 TRIMETHYLBENZENE",0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"1,1,2-trichloroethane",0.0,2023-01-12,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,"1,1-dichloroethane",0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,POTASSIUM AS K,7.696,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,PHOSPHATES AS PO4,2.941,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,NITRATE AS NO3,37.849,2023-01-12,µg/L,70.0,54.1,4,Holon_current_monitoring_2024
נת_חולון_6,BORON AS B,0.085,2023-01-12,µg/L,1.0,8.5,2,Holon_current_monitoring_2024
נת_חולון_6,NICKEL AS NI,0.0,2023-01-12,µg/L,20.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6, MTBE,0.0,2023-01-12,µg/L,40.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,MONOCHLOROBENZENE,1.0,2023-01-12,µg/L,100.0,1.0,0,Holon_current_monitoring_2024
נת_חולון_6,Methylene chloride ,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,MANGANESE TOTAL AS MN,13.329,2023-01-12,µg/L,200.0,6.7,2,Holon_current_monitoring_2024
נת_חולון_6,MAGNESIUM AS MG,31.182,2023-01-12,µg/L,150.0,20.8,3,Holon_current_monitoring_2024
נת_חולון_6,LEAD AS PB,0.0,2023-01-12,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,IRON TOTAL AS FE,0.0,2023-01-12,µg/L,1000.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,ETHYLENE DI BROMIDE,0.0,2023-01-12,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,ETHYL BENZENE,0.0,2023-01-12,µg/L,300.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,"1,2,3-trichlorobenzene",0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"1,2,3-trichloropropane",0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"1,2,4-trichlorobenzene",0.0,2023-01-12,µg/L,70.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,"1,2,4 TRIMETHYLBENZENE",0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,NAPTHALENE,0.0,2023-01-12,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,BROMIDE AS BR,0.346,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,CADMIUM AS CD,0.0,2023-01-12,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,CALCIUM AS CA,92.086,2023-01-12,µg/L,80.0,115.1,5,Holon_current_monitoring_2024
נת_חולון_6,Tribromomethane,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"TRANS-1,2 DICHLOROETHYLENE",0.0,2023-01-12,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,TOTAL NITROGREN  AS N,10.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,TOLUENE,1.0,2023-01-12,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נת_חולון_6,TETRACHLORO ETHYLENE,0.0,2023-01-12,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,SULFATE AS SO4,53.726,2023-01-12,µg/L,250.0,21.5,3,Holon_current_monitoring_2024
נת_חולון_6,STYRENE,0.0,2023-01-12,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,"DICHLOROETHANE1,2",0.0,2023-01-12,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,Dichlorodifluoromethane,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"DICHLOROBENZEN 1,4",0.0,2023-01-12,µg/L,75.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,dibromomethane,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,Dibromochloro methane  ,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"DICHLOROETHYLENE 1,1",1.116,2023-01-12,µg/L,10.0,11.2,3,Holon_current_monitoring_2024
נת_חולון_6,TRICHLORO ETHYLENE,10.479,2023-01-12,µg/L,7.5,139.7,5,Holon_current_monitoring_2024
נת_חולון_6,COPPER AS CU,0.0,2023-01-12,µg/L,1400.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,SODIUM AS NA,65.576,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"CIS 1,2 DICHLOROETHYLENE",0.0,2023-01-12,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,CHROMIUM AS CR,0.0,2023-01-12,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,Chloromethane,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,CHLOROFORM,0.0,2023-01-12,µg/L,80.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,Trichlorofluoromethane,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"1,2-dibromo-3-chloropropane",0.0,2023-01-12,µg/L,0.3,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,VINYL CHLORIDE,0.0,2023-01-12,µg/L,0.5,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,XYLENE,0.0,2023-01-12,µg/L,500.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,Chloroethane,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,CHLORIDE AS CL,109.064,2023-01-12,µg/L,400.0,27.3,3,Holon_current_monitoring_2024
נת_חולון_6,ZINC AS ZN,25.0,2023-01-12,µg/L,5000.0,0.5,0,Holon_current_monitoring_2024
נת_חולון_6,CARBON TETRACHLORIDE,0.0,2023-01-12,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_6,COBALT AS CO,0.0,2023-01-12,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_6,"1,2-dichloropropane",0.0,2023-01-12,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_26,Dichlorodifluoromethane,0.0,2023-02-06,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,NICKEL AS NI,3.3,2023-02-06,µg/L,20.0,16.5,3,Holon_current_monitoring_2024
נת_חולון_24,SELENIUM AS SE,0.0,2023-02-06,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,MERCURY AS HG,0.0,2023-02-06,µg/L,1.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,TOTAL NITROGEN AS N,13.6,2023-02-06,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,MANGANESE TOTAL AS MN,9.21,2023-02-06,µg/L,200.0,4.6,1,Holon_current_monitoring_2024
נת_חולון_24,LEAD AS PB,0.0,2023-02-06,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,COBALT AS CO,0.0,2023-02-06,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,COPPER AS CU,8.2,2023-02-06,µg/L,1400.0,0.6,0,Holon_current_monitoring_2024
נת_חולון_24,dibromochloromethane,0.0,2023-02-06,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_26,Trichlorofluoromethane,0.0,2023-02-06,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_26,VINYL CHLORIDE,0.0,2023-02-06,µg/L,0.5,0.0,0,Holon_current_monitoring_2024
נת_חולון_26,XYLENE,3.0,2023-02-06,µg/L,500.0,0.6,0,Holon_current_monitoring_2024
נת_חולון_26,ZINC AS ZN,12.0,2023-02-06,µg/L,5000.0,0.2,0,Holon_current_monitoring_2024
נת_חולון_24,FERROUS IRON DISSOLVED AS FE,25.2,2023-02-06,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,FLUORIDE AS F,0.0,2023-02-06,µg/L,1.7,0.0,0,Holon_current_monitoring_2024
