canonical_well_id,parameter_canonical,date,value,unit_standardized,severity_index,include_in_trend_figure
נת_תדירגן_2,"1,1,2-trichloroethane",2013-02-13,7.58,µg/L,2,true
נת_תדירגן_2,"1,1-dichloroethane",2013-02-13,26.61,µg/L,3,true
נת_תדירגן_2,"1,2,3-trichlorobenzene",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,2,3-trichloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,2,4-trichlorobenzene",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,2,4 TRIMETHYLBENZENE",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,2-dibromo-3-chloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,2-dichloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,3,5 TRIMETHYLBENZENE",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,3-dichlorobenzene",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,3-dichloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,3-Dichloropropene (e) CIS",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"1,3-Dichloropropene (z) TRANS",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"2,2-dichloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,2-chlorotoluene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,4-chlorotoluene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,BENZENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,bromochloromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,Bromo dichloromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,CARBON TETRACHLORIDE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,Chloroethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,CHLOROFORM,2013-02-13,3.97,µg/L,1,true
נת_תדירגן_2,Chloromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"CIS 1,2 DICHLOROETHYLENE",2013-02-13,24.61,µg/L,3,true
נת_תדירגן_2,Dibromochloro methane  ,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,dibromomethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"DICHLOROBENZEN 1,4",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,Dichlorodifluoromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"DICHLOROETHANE1,2",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"DICHLOROETHYLENE 1,1",2013-02-13,927.0,µg/L,7,true
נת_תדירגן_2,ETHYL BENZENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,ETHYLENE DI BROMIDE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,isopropylbenzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,Methylene chloride ,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,MONOCHLOROBENZENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2, MTBE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,NAPTHALENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,n-Butyl benzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,n-propylbenzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,o-Xylene ,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,p-isopropyl toluene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,p-xylene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,sec-butylbenzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,STYRENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,tert-butylbenzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,TETRACHLORO ETHYLENE,2013-02-13,24.76,µg/L,3,true
נת_תדירגן_2,TOLUENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"TRANS-1,2 DICHLOROETHYLENE",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,Tribromomethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,"TRICHLORO ETHANE 1,1,1",2013-02-13,2.4,µg/L,1,true
נת_תדירגן_2,TRICHLORO ETHYLENE,2013-02-13,3513.1,µg/L,8,true
נת_תדירגן_2,Trichlorofluoromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,VINYL CHLORIDE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,XYLENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_2,DISSOLVED OXYGEN AS O2,2015-06-29,0.93,µg/L,0,true
נת_תדירגן_2,DISSOLVED OXYGEN AS O2,2023-08-13,2.27,µg/L,1,true
נת_תדירגן_5,"1,1,2-trichloroethane",2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,"1,1-dichloroethane",2010-11-29,3.65,µg/L,1,true
נת_תדירגן_5,"1,2,4 TRIMETHYLBENZENE",2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,"1,2-Dibromomethane",2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,BENZENE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,CARBON TETRACHLORIDE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,CHLOROFORM,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,"CIS 1,2 DICHLOROETHYLENE",2010-11-29,1.83,µg/L,1,true
נת_תדירגן_5,"DICHLOROETHANE1,2",2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,"DICHLOROETHYLENE 1,1",2010-11-29,37.19,µg/L,3,true
נת_תדירגן_5,ETHYL BENZENE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5, MTBE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,NAPTHALENE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,TETRACHLORO ETHYLENE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,TOLUENE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,"TRANS-1,2 DICHLOROETHYLENE",2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,"TRICHLORO ETHANE 1,1,1",2010-11-29,6.21,µg/L,2,true
נת_תדירגן_5,TRICHLORO ETHYLENE,2010-11-29,62.4,µg/L,4,true
נת_תדירגן_5,VINYL CHLORIDE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,XYLENE,2010-11-29,0.0,µg/L,0,true
נת_תדירגן_5,"1,1,1,2-tetrachloroethane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,1,2,2-tetrachloroethane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,1,2-trichloroethane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,1-dichloroethane",2011-04-03,6.66,µg/L,2,true
נת_תדירגן_5,"1,1-Dichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,2,3-trichlorobenzene",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,2,3-trichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,2,4-trichlorobenzene",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,2,4 TRIMETHYLBENZENE",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,2-dibromo-3-chloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,2-Dibromomethane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,2-dichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,3,5 TRIMETHYLBENZENE",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,3-dichlorobenzene",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,3-dichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,3-Dichloropropene (e) CIS",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"1,3-Dichloropropene (z) TRANS",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"2,2-dichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,2-chlorotoluene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,4-chlorotoluene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,ARSENIC AS AS,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,BARIUM AS BA,2011-04-03,124.128,µg/L,5,true
נת_תדירגן_5,BENZENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,BORON AS B,2011-04-03,0.13,µg/L,0,true
נת_תדירגן_5,bromochloromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,Bromo dichloromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,CADMIUM AS CD,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,CARBON TETRACHLORIDE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,Chloroethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,CHLOROFORM,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,Chloromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,CHROMIUM AS CR,2011-04-03,4.37,µg/L,1,true
נת_תדירגן_5,"CIS 1,2 DICHLOROETHYLENE",2011-04-03,5.91,µg/L,2,true
נת_תדירגן_5,COBALT AS CO,2011-04-03,0.1,µg/L,0,true
נת_תדירגן_5,COPPER AS CU,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,Dibromochloro methane  ,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,dibromomethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"DICHLOROBENZEN 1,4",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,Dichlorodifluoromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"DICHLOROETHANE1,2",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"DICHLOROETHYLENE 1,1",2011-04-03,145.6,µg/L,5,true
נת_תדירגן_5,ETHYL BENZENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,FERROUS IRON DISSOLVED AS FE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,isopropylbenzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,LEAD AS PB,2011-04-03,0.37,µg/L,0,true
נת_תדירגן_5,MANGANESE TOTAL AS MN,2011-04-03,0.82,µg/L,0,true
נת_תדירגן_5,Methylene chloride ,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,MONOCHLOROBENZENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5, MTBE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,NAPTHALENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,n-Butyl benzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,NICKEL AS NI,2011-04-03,1.87,µg/L,1,true
נת_תדירגן_5,n-propylbenzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,o-Xylene ,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,p-isopropyl toluene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,p-xylene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,sec-butylbenzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,SELENIUM AS SE,2011-04-03,1.0,µg/L,0,true
נת_תדירגן_5,STYRENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,tert-butylbenzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,TETRACHLORO ETHYLENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,TOLUENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"TRANS-1,2 DICHLOROETHYLENE",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,Tribromomethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,"TRICHLORO ETHANE 1,1,1",2011-04-03,6.37,µg/L,2,true
נת_תדירגן_5,TRICHLORO ETHYLENE,2011-04-03,195.0,µg/L,5,true
נת_תדירגן_5,Trichlorofluoromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,VINYL CHLORIDE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,XYLENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_5,BENZENE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_5,CARBON TETRACHLORIDE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_5,CHLOROFORM,2011-10-03,0.3,µg/L,0,true
נת_תדירגן_5,"DICHLOROETHANE1,2",2011-10-03,0.6,µg/L,0,true
נת_תדירגן_5,"DICHLOROETHYLENE 1,1",2011-10-03,150.0,µg/L,5,true
נת_תדירגן_5, MTBE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_5,TETRACHLORO ETHYLENE,2011-10-03,1.1,µg/L,1,true
נת_תדירגן_5,TOLUENE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_5,"TRICHLORO ETHANE 1,1,1",2011-10-03,3.5,µg/L,1,true
נת_תדירגן_5,TRICHLORO ETHYLENE,2011-10-03,146.0,µg/L,5,true
נת_תדירגן_5,XYLENE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_4,ARSENIC AS AS,2010-06-08,1.0,µg/L,0,true
נת_תדירגן_4,BARIUM AS BA,2010-06-08,138.15,µg/L,5,true
נת_תדירגן_4,BORON AS B,2010-06-08,0.45,µg/L,0,true
נת_תדירגן_4,CHROMIUM AS CR,2010-06-08,121.5,µg/L,5,true
נת_תדירגן_4,COPPER AS CU,2010-06-08,1.56,µg/L,1,true
נת_תדירגן_4,LEAD AS PB,2010-06-08,0.269,µg/L,0,true
נת_תדירגן_4,MANGANESE TOTAL AS MN,2010-06-08,2.14,µg/L,1,true
נת_תדירגן_4,NICKEL AS NI,2010-06-08,1.82,µg/L,1,true
נת_תדירגן_4,SELENIUM AS SE,2010-06-08,0.0,µg/L,0,true
נת_תדירגן_4,"1,1,1,2-tetrachloroethane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,1,2,2-tetrachloroethane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,1,2-trichloroethane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,1-dichloroethane",2011-04-03,124.0,µg/L,5,true
נת_תדירגן_4,"1,1-Dichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,2,3-trichlorobenzene",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,2,3-trichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,2,4-trichlorobenzene",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,2,4 TRIMETHYLBENZENE",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,2-dibromo-3-chloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,2-Dibromomethane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,2-dichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,3,5 TRIMETHYLBENZENE",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,3-dichlorobenzene",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,3-dichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,3-Dichloropropene (e) CIS",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,3-Dichloropropene (z) TRANS",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"2,2-dichloropropane",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,2-chlorotoluene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,4-chlorotoluene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,ARSENIC AS AS,2011-04-03,1.0,µg/L,0,true
נת_תדירגן_4,BARIUM AS BA,2011-04-03,138.269,µg/L,5,true
נת_תדירגן_4,BENZENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,BORON AS B,2011-04-03,0.66,µg/L,0,true
נת_תדירגן_4,bromochloromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,Bromo dichloromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,CADMIUM AS CD,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,CARBON TETRACHLORIDE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,Chloroethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,CHLOROFORM,2011-04-03,2.9,µg/L,1,true
נת_תדירגן_4,Chloromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,CHROMIUM AS CR,2011-04-03,143.63,µg/L,5,true
נת_תדירגן_4,"CIS 1,2 DICHLOROETHYLENE",2011-04-03,138.0,µg/L,5,true
נת_תדירגן_4,COBALT AS CO,2011-04-03,0.13,µg/L,0,true
נת_תדירגן_4,COPPER AS CU,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,Dibromochloro methane  ,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,dibromomethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"DICHLOROBENZEN 1,4",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,Dichlorodifluoromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"DICHLOROETHANE1,2",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"DICHLOROETHYLENE 1,1",2011-04-03,2076.0,µg/L,8,true
נת_תדירגן_4,ETHYL BENZENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,FERROUS IRON DISSOLVED AS FE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,isopropylbenzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,LEAD AS PB,2011-04-03,0.16,µg/L,0,true
נת_תדירגן_4,MANGANESE TOTAL AS MN,2011-04-03,0.78,µg/L,0,true
נת_תדירגן_4,Methylene chloride ,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,MONOCHLOROBENZENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4, MTBE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,NAPTHALENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,n-Butyl benzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,NICKEL AS NI,2011-04-03,2.36,µg/L,1,true
נת_תדירגן_4,n-propylbenzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,o-Xylene ,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,p-isopropyl toluene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,p-xylene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,sec-butylbenzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,SELENIUM AS SE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,STYRENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,tert-butylbenzene,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,TETRACHLORO ETHYLENE,2011-04-03,88.2,µg/L,4,true
נת_תדירגן_4,TOLUENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"TRANS-1,2 DICHLOROETHYLENE",2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,Tribromomethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,"TRICHLORO ETHANE 1,1,1",2011-04-03,6.16,µg/L,2,true
נת_תדירגן_4,TRICHLORO ETHYLENE,2011-04-03,4538.0,µg/L,8,true
נת_תדירגן_4,Trichlorofluoromethane,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,VINYL CHLORIDE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,XYLENE,2011-04-03,0.0,µg/L,0,true
נת_תדירגן_4,ARSENIC AS AS,2011-10-03,1.15,µg/L,1,true
נת_תדירגן_4,BARIUM AS BA,2011-10-03,151.78,µg/L,5,true
נת_תדירגן_4,BENZENE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_4,CARBON TETRACHLORIDE,2011-10-03,0.2,µg/L,0,true
נת_תדירגן_4,CHLOROFORM,2011-10-03,2.4,µg/L,1,true
נת_תדירגן_4,CHROMIUM AS CR,2011-10-03,132.96,µg/L,5,true
נת_תדירגן_4,COPPER AS CU,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_4,"DICHLOROETHANE1,2",2011-10-03,5.1,µg/L,2,true
נת_תדירגן_4,"DICHLOROETHYLENE 1,1",2011-10-03,2368.0,µg/L,8,true
נת_תדירגן_4,LEAD AS PB,2011-10-03,0.1,µg/L,0,true
נת_תדירגן_4, MTBE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_4,NICKEL AS NI,2011-10-03,2.55,µg/L,1,true
נת_תדירגן_4,SELENIUM AS SE,2011-10-03,1.9,µg/L,1,true
נת_תדירגן_4,TETRACHLORO ETHYLENE,2011-10-03,37.4,µg/L,3,true
נת_תדירגן_4,TOLUENE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_4,"TRICHLORO ETHANE 1,1,1",2011-10-03,5.2,µg/L,2,true
נת_תדירגן_4,TRICHLORO ETHYLENE,2011-10-03,4084.0,µg/L,8,true
נת_תדירגן_4,XYLENE,2011-10-03,0.0,µg/L,0,true
נת_תדירגן_4,"1,1,1,2-tetrachloroethane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,1,2,2-tetrachloroethane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,1,2-trichloroethane",2013-02-13,7.48,µg/L,2,true
נת_תדירגן_4,"1,1-dichloroethane",2013-02-13,88.1,µg/L,4,true
נת_תדירגן_4,"1,2,3-trichlorobenzene",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,2,3-trichloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,2,4-trichlorobenzene",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,2,4 TRIMETHYLBENZENE",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,2-dibromo-3-chloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,2-dichloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,3,5 TRIMETHYLBENZENE",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,3-dichlorobenzene",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,3-dichloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,3-Dichloropropene (e) CIS",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"1,3-Dichloropropene (z) TRANS",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"2,2-dichloropropane",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,2-chlorotoluene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,4-chlorotoluene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,BENZENE,2013-02-13,3.49,µg/L,1,true
נת_תדירגן_4,bromochloromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,Bromo dichloromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,CARBON TETRACHLORIDE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,Chloroethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,CHLOROFORM,2013-02-13,3.25,µg/L,1,true
נת_תדירגן_4,Chloromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"CIS 1,2 DICHLOROETHYLENE",2013-02-13,162.8,µg/L,5,true
נת_תדירגן_4,Dibromochloro methane  ,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,dibromomethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"DICHLOROBENZEN 1,4",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,Dichlorodifluoromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"DICHLOROETHANE1,2",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"DICHLOROETHYLENE 1,1",2013-02-13,2184.0,µg/L,8,true
נת_תדירגן_4,ETHYL BENZENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,ETHYLENE DI BROMIDE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,isopropylbenzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,Methylene chloride ,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,MONOCHLOROBENZENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4, MTBE,2013-02-13,127.0,µg/L,5,true
נת_תדירגן_4,NAPTHALENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,n-Butyl benzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,n-propylbenzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,o-Xylene ,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,p-isopropyl toluene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,p-xylene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,sec-butylbenzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,STYRENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,tert-butylbenzene,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,TETRACHLORO ETHYLENE,2013-02-13,40.45,µg/L,3,true
נת_תדירגן_4,TOLUENE,2013-02-13,7.86,µg/L,2,true
נת_תדירגן_4,"TRANS-1,2 DICHLOROETHYLENE",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,Tribromomethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,"TRICHLORO ETHANE 1,1,1",2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,TRICHLORO ETHYLENE,2013-02-13,2756.3,µg/L,8,true
נת_תדירגן_4,Trichlorofluoromethane,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,VINYL CHLORIDE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,XYLENE,2013-02-13,0.0,µg/L,0,true
נת_תדירגן_4,DISSOLVED OXYGEN AS O2,2015-06-29,1.47,µg/L,1,true
נת_חולון_8,"1,1,2-trichloroethane",2010-11-30,5.87,µg/L,2,true
נת_חולון_8,"1,1-dichloroethane",2010-11-30,18.57,µg/L,3,true
נת_חולון_8,"1,2,4 TRIMETHYLBENZENE",2010-11-30,0.0,µg/L,0,true
נת_חולון_8,"1,2-Dibromomethane",2010-11-30,0.0,µg/L,0,true
נת_חולון_8,ARSENIC AS AS,2010-11-30,1.966,µg/L,1,true
נת_חולון_8,BARIUM AS BA,2010-11-30,92.013,µg/L,4,true
נת_חולון_8,BENZENE,2010-11-30,0.0,µg/L,0,true
נת_חולון_8,BORON AS B,2010-11-30,0.172,µg/L,0,true
נת_חולון_8,CADMIUM AS CD,2010-11-30,0.0,µg/L,0,true
נת_חולון_8,CARBON TETRACHLORIDE,2010-11-30,0.0,µg/L,0,true
נת_חולון_8,CHLOROFORM,2010-11-30,6.35,µg/L,2,true
נת_חולון_8,CHROMIUM AS CR,2010-11-30,40.804,µg/L,3,true
נת_חולון_8,"CIS 1,2 DICHLOROETHYLENE",2010-11-30,14.94,µg/L,3,true
