borehole,name_he,family,param_code,param_name,date,concentration,unit,drinking_water_standard,pct_of_standard,year
נד_פז_צבר_1,נד פז צבר 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-11-07,500.0,microgr/L,300.0,166.67,2010
נד_פז_צבר_1,נד פז צבר 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-01-09,900.0,microgr/L,300.0,300.0,2012
נד_פז_צבר_1,נד פז צבר 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2014-11-06,500.0,microgr/L,300.0,166.67,2014
נד_פז_צבר_1,נד פז צבר 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-29,1390.0,microgr/L,300.0,463.33,2018
נד_פז_צבר_1,נד פז צבר 1,FUEL,TOLUENE,TOLUENE,2010-07-05,1000.0,microgr/L,700.0,142.86,2010
נד_פז_צבר_1,נד פז צבר 1,FUEL,TOLUENE,TOLUENE,2010-11-07,2300.0,microgr/L,700.0,328.57,2010
נד_פז_צבר_1,נד פז צבר 1,FUEL,TOLUENE,TOLUENE,2012-08-30,1300.0,microgr/L,700.0,185.71,2012
נד_פז_צבר_1,נד פז צבר 1,FUEL,TOLUENE,TOLUENE,2018-10-29,1050.0,microgr/L,700.0,150.0,2018
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2010-07-05,700.0,microgr/L,500.0,140.0,2010
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2010-11-07,1800.0,microgr/L,500.0,360.0,2010
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2012-08-30,1100.0,microgr/L,500.0,220.0,2012
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2014-11-06,1300.0,microgr/L,500.0,260.0,2014
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2015-11-18,700.0,microgr/L,500.0,140.0,2015
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2018-10-29,2430.0,microgr/L,500.0,486.0,2018
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2024-08-01,684.0,microgr/L,500.0,136.8,2024
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2010-03-01,1200.0,microgr/L,40.0,3000.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2010-07-05,2300.0,microgr/L,40.0,5750.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2010-11-07,1000.0,microgr/L,40.0,2500.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2012-01-09,700.0,microgr/L,40.0,1750.0,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2012-08-30,60.0,microgr/L,40.0,150.0,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2013-04-28,100.0,microgr/L,40.0,250.0,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2020-05-27,46.0,microgr/L,40.0,115.0,2020
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2010-03-01,2600.0,microgr/L,5.0,52000.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2010-07-05,3800.0,microgr/L,5.0,76000.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2010-11-07,2500.0,microgr/L,5.0,50000.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2011-01-24,400.0,microgr/L,5.0,8000.0,2011
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2011-03-09,400.0,microgr/L,5.0,8000.0,2011
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2011-07-12,80.0,microgr/L,5.0,1600.0,2011
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2012-01-09,800.0,microgr/L,5.0,16000.0,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2012-08-30,1700.0,microgr/L,5.0,34000.0,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2013-02-04,60.0,microgr/L,5.0,1200.0,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2013-04-28,100.0,microgr/L,5.0,2000.0,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2013-11-12,700.0,microgr/L,5.0,14000.0,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2014-05-12,300.0,microgr/L,5.0,6000.0,2014
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2014-11-06,500.0,microgr/L,5.0,10000.0,2014
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2015-05-31,200.0,microgr/L,5.0,4000.0,2015
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2015-11-18,40.0,microgr/L,5.0,800.0,2015
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2016-11-23,190.0,microgr/L,5.0,3800.0,2016
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2017-11-08,70.0,microgr/L,5.0,1400.0,2017
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2018-10-29,50.0,microgr/L,5.0,1000.0,2018
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2020-05-27,11.0,microgr/L,5.0,220.0,2020
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-03-01,3000.0,microgr/L,300.0,1000.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-07-05,3300.0,microgr/L,300.0,1100.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-11-07,2400.0,microgr/L,300.0,800.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-01-24,700.0,microgr/L,300.0,233.33,2011
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-01-09,1500.0,microgr/L,300.0,500.0,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-08-30,1500.0,microgr/L,300.0,500.0,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2013-04-28,900.0,microgr/L,300.0,300.0,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2014-11-06,800.0,microgr/L,300.0,266.67,2014
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2015-05-31,500.0,microgr/L,300.0,166.67,2015
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2016-11-23,470.0,microgr/L,300.0,156.67,2016
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-11-08,620.0,microgr/L,300.0,206.67,2017
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-29,925.0,microgr/L,300.0,308.33,2018
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-05-27,512.0,microgr/L,300.0,170.67,2020
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-02-15,1203.0,microgr/L,300.0,401.0,2022
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-08-01,575.0,microgr/L,300.0,191.67,2024
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2010-03-01,24000.0,microgr/L,700.0,3428.57,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2010-07-05,34000.0,microgr/L,700.0,4857.14,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2010-11-07,20000.0,microgr/L,700.0,2857.14,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2011-01-24,2800.0,microgr/L,700.0,400.0,2011
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2011-03-09,1800.0,microgr/L,700.0,257.14,2011
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2012-01-09,18000.0,microgr/L,700.0,2571.43,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2012-08-30,9600.0,microgr/L,700.0,1371.43,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2013-02-04,900.0,microgr/L,700.0,128.57,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2013-04-28,2500.0,microgr/L,700.0,357.14,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2013-11-12,5600.0,microgr/L,700.0,800.0,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2014-05-12,1700.0,microgr/L,700.0,242.86,2014
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2014-11-06,7600.0,microgr/L,700.0,1085.71,2014
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2015-05-31,2800.0,microgr/L,700.0,400.0,2015
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2016-11-23,5130.0,microgr/L,700.0,732.86,2016
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2017-11-08,870.0,microgr/L,700.0,124.29,2017
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2018-10-29,4760.0,microgr/L,700.0,680.0,2018
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2020-05-27,844.0,microgr/L,700.0,120.57,2020
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2022-02-15,4066.0,microgr/L,700.0,580.86,2022
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2024-08-01,1109.0,microgr/L,700.0,158.43,2024
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2010-03-01,17000.0,microgr/L,500.0,3400.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2010-07-05,12000.0,microgr/L,500.0,2400.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2010-11-07,8800.0,microgr/L,500.0,1760.0,2010
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2011-01-24,3600.0,microgr/L,500.0,720.0,2011
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2011-03-09,1400.0,microgr/L,500.0,280.0,2011
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2012-01-09,7100.0,microgr/L,500.0,1420.0,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2012-08-30,4700.0,microgr/L,500.0,940.0,2012
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2013-04-28,4000.0,microgr/L,500.0,800.0,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2013-11-12,2500.0,microgr/L,500.0,500.0,2013
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2014-05-12,700.0,microgr/L,500.0,140.0,2014
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2014-11-06,5900.0,microgr/L,500.0,1180.0,2014
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2015-05-31,2300.0,microgr/L,500.0,460.0,2015
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2016-11-23,2510.0,microgr/L,500.0,502.0,2016
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2017-11-08,2300.0,microgr/L,500.0,460.0,2017
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2018-10-29,4469.0,microgr/L,500.0,893.8,2018
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2020-05-27,2841.0,microgr/L,500.0,568.2,2020
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2021-10-10,689.0,microgr/L,500.0,137.8,2021
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2022-02-15,5279.0,microgr/L,500.0,1055.8,2022
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2023-02-22,578.0,microgr/L,500.0,115.6,2023
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2024-02-15,1331.0,microgr/L,500.0,266.2,2024
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2024-08-01,1365.0,microgr/L,500.0,273.0,2024
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2010-03-09,6700.0,microgr/L,40.0,16750.0,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2010-07-06,2300.0,microgr/L,40.0,5750.0,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2010-11-17,2300.0,microgr/L,40.0,5750.0,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2011-01-18,1300.0,microgr/L,40.0,3250.0,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2011-03-17,4400.0,microgr/L,40.0,11000.0,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2011-08-03,1700.0,microgr/L,40.0,4250.0,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2012-01-16,300.0,microgr/L,40.0,750.0,2012
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2012-10-16,300.0,microgr/L,40.0,750.0,2012
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2013-04-30,100.0,microgr/L,40.0,250.0,2013
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2013-11-26,100.0,microgr/L,40.0,250.0,2013
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2014-12-08,300.0,microgr/L,40.0,750.0,2014
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2010-03-09,5200.0,microgr/L,5.0,104000.0,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2010-07-06,2800.0,microgr/L,5.0,56000.0,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2010-11-17,500.0,microgr/L,5.0,10000.0,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2011-01-18,600.0,microgr/L,5.0,12000.0,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2011-03-17,1200.0,microgr/L,5.0,24000.0,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2011-08-03,2000.0,microgr/L,5.0,40000.0,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2012-01-16,300.0,microgr/L,5.0,6000.0,2012
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2012-10-16,100.0,microgr/L,5.0,2000.0,2012
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2013-04-30,100.0,microgr/L,5.0,2000.0,2013
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2014-12-08,40.0,microgr/L,5.0,800.0,2014
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2015-12-06,900.0,microgr/L,5.0,18000.0,2015
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2016-12-04,20.0,microgr/L,5.0,400.0,2016
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2018-01-11,20.0,microgr/L,5.0,400.0,2018
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2018-12-03,47.0,microgr/L,5.0,940.0,2018
נד_פז_צבר_4,נד פז צבר 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-03-09,800.0,microgr/L,300.0,266.67,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-07-06,1400.0,microgr/L,300.0,466.67,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-01-18,400.0,microgr/L,300.0,133.33,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-08-03,1000.0,microgr/L,300.0,333.33,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2010-03-09,7200.0,microgr/L,700.0,1028.57,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2010-07-06,10300.0,microgr/L,700.0,1471.43,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2010-11-17,5100.0,microgr/L,700.0,728.57,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2011-01-18,1000.0,microgr/L,700.0,142.86,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2011-03-17,1900.0,microgr/L,700.0,271.43,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2011-08-03,6000.0,microgr/L,700.0,857.14,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,XYLENE,XYLENE,2010-03-09,1900.0,microgr/L,500.0,380.0,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,XYLENE,XYLENE,2010-07-06,3400.0,microgr/L,500.0,680.0,2010
נד_פז_צבר_4,נד פז צבר 4,FUEL,XYLENE,XYLENE,2011-01-18,900.0,microgr/L,500.0,180.0,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,XYLENE,XYLENE,2011-03-17,600.0,microgr/L,500.0,120.0,2011
נד_פז_צבר_4,נד פז צבר 4,FUEL,XYLENE,XYLENE,2011-08-03,2900.0,microgr/L,500.0,580.0,2011
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2010-03-09,3600.0,microgr/L,40.0,9000.0,2010
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2010-07-06,5600.0,microgr/L,40.0,14000.0,2010
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2010-11-16,2800.0,microgr/L,40.0,7000.0,2010
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2011-01-18,600.0,microgr/L,40.0,1500.0,2011
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2011-03-17,400.0,microgr/L,40.0,1000.0,2011
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2011-08-03,100.0,microgr/L,40.0,250.0,2011
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2012-01-09,300.0,microgr/L,40.0,750.0,2012
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2012-01-16,200.0,microgr/L,40.0,500.0,2012
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2012-08-30,200.0,microgr/L,40.0,500.0,2012
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2012-10-16,2200.0,microgr/L,40.0,5500.0,2012
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2013-04-30,2000.0,microgr/L,40.0,5000.0,2013
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2013-11-26,500.0,microgr/L,40.0,1250.0,2013
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2014-12-07,70.0,microgr/L,40.0,175.0,2014
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2010-03-09,600.0,microgr/L,5.0,12000.0,2010
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2010-07-06,500.0,microgr/L,5.0,10000.0,2010
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2010-11-16,500.0,microgr/L,5.0,10000.0,2010
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2011-01-18,100.0,microgr/L,5.0,2000.0,2011
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2012-01-09,100.0,microgr/L,5.0,2000.0,2012
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2012-01-16,30.0,microgr/L,5.0,600.0,2012
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2012-08-30,30.0,microgr/L,5.0,600.0,2012
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2012-10-16,200.0,microgr/L,5.0,4000.0,2012
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2013-04-30,1000.0,microgr/L,5.0,20000.0,2013
נד_פז_צבר_5,נד פז צבר 5,FUEL,TOLUENE,TOLUENE,2012-01-16,7000.0,microgr/L,700.0,1000.0,2012
נד_פז_צבר_6,נד פז צבר 6,FUEL, MTBE,MTBE,2011-07-12,50.0,microgr/L,40.0,125.0,2011
נד_פז_צבר_6,נד פז צבר 6,FUEL,XYLENE,XYLENE,2011-07-12,5300.0,microgr/L,500.0,1060.0,2011
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,BENZENE,BENZENE,2014-12-09,6.0,microgr/L,5.0,120.0,2014
נד_פז_קריית_שרת_1,נד פז קריית שרת 1,FUEL,BENZENE,BENZENE,2020-12-09,10.0,microgr/L,5.0,200.0,2020
נת_אלביט_חולון_1,נת אלביט חולון 1,FUEL, MTBE,MTBE,2015-08-11,48.0,microgr/L,40.0,120.0,2015
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2015-08-11,78.0,microgr/L,4.0,1950.0,2015
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-07-31,13.9,microgr/L,4.0,347.5,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-11-15,1256.0,microgr/L,4.0,31400.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2015-08-11,13.0,microgr/L,10.0,130.0,2015
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-03-10,233.0,microgr/L,10.0,2330.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-03-10,279.0,microgr/L,10.0,2790.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-07-31,11.7,microgr/L,10.0,117.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-11-15,586.0,microgr/L,10.0,5860.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-03-26,70.3,microgr/L,10.0,703.0,2017
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-11-06,174.0,microgr/L,10.0,1740.0,2017
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2018-03-14,162.0,microgr/L,10.0,1620.0,2018
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2015-08-11,11.0,microgr/L,10.0,110.0,2015
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-03-10,12.3,microgr/L,10.0,123.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-03-10,13.0,microgr/L,10.0,130.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-11-15,12.9,microgr/L,10.0,129.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-03-26,39.9,microgr/L,10.0,399.0,2017
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2018-03-14,25.0,microgr/L,10.0,250.0,2018
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2015-08-11,109.0,microgr/L,7.5,1453.33,2015
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-03-10,1773.32,microgr/L,7.5,23644.27,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-03-10,2159.0,microgr/L,7.5,28786.67,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-07-31,91.8,microgr/L,7.5,1224.0,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-11-15,5494.0,microgr/L,7.5,73253.33,2016
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-03-26,621.0,microgr/L,7.5,8280.0,2017
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-11-06,2973.0,microgr/L,7.5,39640.0,2017
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2018-03-14,2668.0,microgr/L,7.5,35573.33,2018
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2015-08-11,26.0,microgr/L,10.0,260.0,2015
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-03-10,135.0,microgr/L,10.0,1350.0,2016
